,customerid,Country,State,LGA
332,8a858e5d5bf3454f015bf4ff33845406,Nigeria,Lagos,Ifako-Ijaye
333,8a858e6a5cc6b1aa015cc922395235a0,Nigeria,Nassarawa,Keffi
334,8a85886f543912e301544f65621c2e9f,Nigeria,Lagos,Alimosho
335,8a858ecd57b919a70157c8398b5d5300,Nigeria,Niger,Bosso
336,8a858e495d1e235c015d2218c8ef60b2,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
337,8a858e6f5cd5e874015cd6bbd4f83158,Nigeria,Ogun,Ifo
338,8a858ec25a4d1d16015a4d40078b0a73,Nigeria,Adamawa,Yola South
339,8a858899538ddb8e01539483a5c32d6a,Nigeria,Lagos,Lagos Island
340,8a858ee45b39aa80015b3b1a1d600f18,Nigeria,Lagos,Alimosho
341,8a858e485cc0eed3015cc5416e6e71b8,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
342,8a858f955cc6631f015cc9eb86fe4679,Nigeria,Lagos,Eti-Osa
343,8a858e605d3c7ec7015d3c8f538c07d2,Nigeria,Lagos,Eti-Osa
344,8a858f3455a0d8070155b6c6fdd05de2,Nigeria,Rivers,Port-Harcourt
345,8a858e205c21d53a015c32394c2162f8,Nigeria,Lagos,Mushin
346,8a858fc55bf27347015bf2a538491b80,Nigeria,Lagos,Eti-Osa
347,8a858fe756939bbb0156993f3dda2d08,Nigeria,Lagos,Ikeja
348,8a858fd3552c75620155592474741064,Nigeria,Enugu,Enugu East
349,8a858e5b5ca767e1015cabb669de1afd,Nigeria,Lagos,Ikeja
350,8a858eee58c2b6220158c4d7791c1a49,Nigeria,Ekiti,Ado Ekiti
351,8a858f5b5bee1b11015beeff2cfe4d3a,Nigeria,Nassarawa,Karu
352,8a858e0a5668e69c01567fd20d2f6854,Nigeria,Delta,Sapele
353,8a858f055d0e3d8c015d11d2a91e4d09,Nigeria,Lagos,Ikeja
354,8a858e495bf8527e015bf8e8db823e98,Nigeria,Ondo,Akoko North East
355,8a858e185b4923b4015b536354895cae,Nigeria,Lagos,Alimosho
356,8a858f2e5b81c373015b83d7c16b7392,Nigeria,Lagos,Ikeja
357,8a858faf5679a83801567ddf6bda6af7,Nigeria,Adamawa,Mayo-Belwa
358,8a858fe55b013a0b015b046604a1542a,Nigeria,Oyo,Ido
359,8a858e935b496584015b499133091139,Nigeria,Ogun,Abeokuta South
360,8a858ece5cd05041015cd14579177593,Nigeria,Osun,Osogbo
361,8a858e5a5a0477db015a100e94100351,Nigeria,Cross River,Ogoja
362,8a858fb557330de1015750e05ade4eb8,Nigeria,Osun,Ife East
363,8a858e85598cd81601598fc650e251e3,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
364,8a858fd85507735701550d603b101f21,Nigeria,Federal Capital Territory,Gwagwalada
365,8a858f865ceebc32015ceec592880a08,Nigeria,Lagos,Oshodi-Isolo
366,8a858fbd59978ae4015998515de038de,Nigeria,Lagos,Mushin
367,8a858f445a4c929e015a4ca09cf50f44,Nigeria,Kano,Tarauni
368,8a858f0056b7cf8e0156b9bfbb2066fd,Nigeria,Lagos,Eti-Osa
369,8a858ed4584472cf01584510df1d30d8,Nigeria,Lagos,Oshodi-Isolo
370,8a858e245b680423015b6ced9fa8358f,Nigeria,Anambra,Idemili South
371,8a8588fd53c244bc0153c7b2842d093b,Nigeria,Rivers,Obio/Akpor
372,8a858f0656b7820c0156c59a540644cd,Nigeria,Lagos,Ikorodu
373,8a858f585a6bfa1d015a6f8b2d582fb9,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
374,8a858eef5554890501556d6c58e46b34,Nigeria,Delta,Okpe
375,8a858f7b5ca7abe3015cab4166a26278,Nigeria,Ogun,Obafemi-Owode
376,8a858eac5ad81473015ad8d9a28031cf,Nigeria,Oyo,Oluyole
377,8a8589a453bc422d0153c752246a54c1,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
378,8a858e6c5c88d145015c9caa6c0f328c,Nigeria,Lagos,Ikeja
379,8a858e705668e16701567ab4dc885164,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
380,8a858e8a5c1c14b8015c1d9847f24af8,Nigeria,Oyo,Akinyele
381,8a858f9d5afc0a16015afc552c271b88,Nigeria,Lagos,Ifako-Ijaye
382,8a858e5b5c1a43c1015c1a8921c11694,Nigeria,Lagos,Eti-Osa
383,8a858e4f5929c3df01592ae551cb10f2,Nigeria,Akwa Ibom,Uyo
384,8a858eff5b393484015b394ef3281e60,Nigeria,Akwa Ibom,Abak
385,8a858e045cd5b1d6015ce3fef2ef0ee4,Nigeria,Lagos,Eti-Osa
386,8a858e8a5ca0f59d015ca1736eef3cb3,Nigeria,Ekiti,Ado Ekiti
387,8a858edb5b8210eb015b854c86cf1a6d,Nigeria,Lagos,Surulere
388,8a858eed5756fb0e01576bf110494f12,Nigeria,Lagos,Alimosho
389,8a858f0455d9feaf0155e4344e847fc6,Nigeria,Niger,Borgu
390,8a858f8a558227f2015590dc5e57307e,Nigeria,Osun,Egbedore
391,8a858e495d1e235c015d22b45ae26f6c,Nigeria,Lagos,Amuwo-Odofin
392,8a858e0359bb64590159c00194e641f9,Nigeria,Lagos,Ikeja
393,8a8588fd53c244bc0153c7464a0b550c,Nigeria,Anambra,Onitsha North
394,8a858f1959d168260159d213daf93761,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
395,8a858ee45b62dadc015b62fedecd1b56,Nigeria,Lagos,Agege
396,8a858f2f54e28d530155057d6c2129e1,Nigeria,Lagos,Oshodi-Isolo
397,8a85897353d85af80153db21edaa0bf8,United States,Georgia,
398,8a858e655a047d1a015a05e93ffa5960,Nigeria,Rivers,Obio/Akpor
399,8a858ea75cef5535015cf2aa1846310b,Nigeria,Osun,Ife Central
400,8a858f765c113fe5015c115c296e11f0,Nigeria,Katsina,Katsina
401,8a858fda56562f8f015663f921ac0cee,Nigeria,Kaduna,Kaduna North
402,8a858f0455d9feaf0155e51729974b16,Nigeria,Lagos,Eti-Osa
403,8a8588dd54a3ead30154bad3d2962cce,Nigeria,Oyo,Akinyele
404,8a858e7d5ab8ce17015abf6bc2b52ab6,Nigeria,Rivers,Obio/Akpor
405,8a858ee85aa98890015aaabaf01461b8,Nigeria,Lagos,Alimosho
406,8a858f255cb1710a015cb4d46c3074f7,Nigeria,Lagos,Ikeja
407,8a858f745bf29616015bf2e3f2b038f8,Nigeria,Ondo,Akure South
408,8a858f365b2547f3015b2fa36f67322c,Nigeria,Ogun,Egbado South
409,8a858e6c5c88d145015c9d177714659b,Nigeria,Lagos,Ikorodu
410,8a858f0656b7820c0156c1675caf6f38,Nigeria,Lagos,Oshodi-Isolo
411,8a858e225a28c713015a33e7c0bf5ed8,Nigeria,Lagos,Surulere
412,8a858ef458d4a52e0158f7a7f43b294b,Nigeria,Lagos,Surulere
413,8a858f6e5cb16eb9015cb59f4eb9116f,Nigeria,Cross River,Calabar-Municipal
414,8a858f495a7fafc1015a806e19fd05d4,Nigeria,Lagos,Alimosho
415,8a858f61560bc0e501561c6067660b09,Nigeria,Ondo,Akure North
416,8a858fcc5d0cbc32015d0cbda2d1011a,Nigeria,Federal Capital Territory,Bwari
417,8a858faf5679a838015682738f813968,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
418,8a858fa5552add5d01554935cd6633ac,Nigeria,Lagos,Eti-Osa
419,8a858e935b496584015b571e4fea5ff3,Nigeria,Lagos,Ojo
420,8a858eff5b393484015b3944320810f3,Nigeria,Lagos,Lagos Mainland
421,8a858eb05d2d1297015d313b03581809,Nigeria,Oyo,Lagelu
422,8a858f1b5b24a6bf015b24c29e5017d9,Nigeria,Bayelsa,Yenegoa
423,8a858f00590ac4e701592b042a0e2816,Nigeria,Oyo,Ibadan South West
424,8a858fcf5b39c3ba015b3d91e1f028de,Nigeria,Osun,Irepodun
425,8a858fbf5b3a0b46015b3d3cf15c02dc,Nigeria,Federal Capital Territory,Bwari
426,8a858eed5a42df95015a45e2fcac6aa9,Nigeria,Lagos,Ikorodu
427,8a858f035ac15096015ac6ca9b3e0879,Nigeria,Ogun,Ifo
428,8a858eda5c8863ff015c8c99ccc66fa7,Nigeria,Ondo,Akure South
429,8a858fd75cac5e18015cac9407ee1e4a,Nigeria,Lagos,Lagos Mainland
430,8a858f9c5a4817be015a48bb859430a2,Nigeria,Edo,Oredo
431,8a858f09582a50b201583155980077a9,Nigeria,Lagos,Mushin
432,8a858f99560bbe4501561769d7674785,Nigeria,Rivers,Obio/Akpor
433,8a858e685adba68e015adc39b1736fc3,Nigeria,Lagos,Eti-Osa
434,8a858e615c832be8015c83b1cd532bb9,Nigeria,Cross River,Odukpani
435,8a858f155554552501555b1f0b681e93,Nigeria,Kwara,Offa
436,8a858faf56b7821c0156cd9d24f12275,Nigeria,Akwa Ibom,Uyo
437,8a858e905b47e117015b47efdc460bbc,Nigeria,Delta,Warri South
438,8a858e0256b781d80156c65a6ffb2709,Nigeria,Delta,Oshimili North
439,8a858e725c360240015c3797bd734cf7,Nigeria,Ogun,Ifo
440,8a858e105bd92644015bdca43c877d2c,Nigeria,Lagos,Oshodi-Isolo
441,8a858f185d1daff6015d227c61832b3e,Nigeria,Lagos,Eti-Osa
442,8a858f2e5cd09481015cd0b9a1c71440,Nigeria,Kwara,Ilorin West
443,8a858f3b5c1c5a08015c1f69e3786a85,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
444,8a858f7a5ca22d3c015ca24d01461879,Nigeria,Lagos,Alimosho
445,8a858e6c5c88d145015c8b9627cd5a48,,,
446,8a858f305c8dd672015c9d82080e7f53,Nigeria,Lagos,Ikeja
447,8a858ec6560bc098015613ffe8fc317e,Nigeria,Ogun,Ijebu East
448,8a858ed55844707601584dfb865e3284,Nigeria,Rivers,Obio/Akpor
449,8a858f965c6950da015c7c383abc69c6,Nigeria,Lagos,Alimosho
450,8a858ef25cd0c652015cd46515a128be,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
451,8a858fb15d0d2558015d0d98bc79398b,Nigeria,Lagos,Eti-Osa
452,8a858f475bceed0d015bcf37085126dd,Nigeria,Lagos,Eti-Osa
453,8a858e225c404292015c583027e72e02,Nigeria,Oyo,Ibadan South West
454,8a858f8d5b3e733e015b3e7510a70420,Nigeria,Lagos,Alimosho
455,8a858ee0564adc5001564f944be67238,Nigeria,Lagos,Ikorodu
456,8a858ff25b8b1ddb015b8b21ddb703ae,Nigeria,Kogi,Lokoja
457,8a858fa154e2912f0155071c1e512f6f,Nigeria,Lagos,Ikeja
458,8a858f4b55df0f530155ee9754535666,Nigeria,Oyo,Akinyele
459,8a858ff85bd93919015be339c7e73cdd,Nigeria,Lagos,Shomolu
460,8a858f13556665aa015568a887180914,Nigeria,Ogun,Shagamu
461,8a858fcb5d0ed176015d0ed6ebae01b8,Nigeria,Kwara,Ilorin South
462,8a858ffc5aa39049015aa5111d27328c,Nigeria,Lagos,Ikeja
463,8a858e335c1122c5015c1187707f28ce,Nigeria,Osun,Ilesha East
464,8a858e8e5ca1f1a8015ca6ccb89a4291,Nigeria,Ogun,Ado-Odo/Ota
465,8a858899538ddb8e01539138c80a2348,Nigeria,Lagos,Eti-Osa
466,8a858e705668e16701567f1523211e5a,Nigeria,Lagos,Eti-Osa
467,8a858e905ce98e8d015cede36efc025d,Nigeria,Ondo,Akure South
468,8a858e345bd96da8015bdda4b3061ff5,Nigeria,Plateau,Jos South
469,8a858e875b910dfe015b9e85091b69f4,Nigeria,Bayelsa,Yenegoa
470,8a858e905d41e83b015d443e540c5211,Nigeria,Lagos,Ifako-Ijaye
471,8a858f7958b0a4a80158b4e352b6367b,Nigeria,Lagos,Shomolu
472,8a858f725b49c0c0015b53c3efcd2b7b,Nigeria,Lagos,Ifako-Ijaye
473,8a858f61560bc0e501560d55eaca7446,Nigeria,Rivers,Obio/Akpor
474,8a858e665b8729fe015b8996f6f14ebd,Nigeria,Rivers,Obio/Akpor
475,8a858fc55d5b019b015d5b1a5eb20dec,Nigeria,Borno,Maiduguri
476,8a8589af547ff51b015481b0e7bb7d8e,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
477,8a858e045b495c30015b53e0569d3bbe,Nigeria,Ogun,Odeda
478,8a858e205c21d53a015c30d563282210,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
479,8a858f365c83961c015c87be26386a2f,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
480,8a858e645654fdc401565acc196e2946,Nigeria,Ekiti,Irepodun/Ifelodun
481,8a858e065ccb8bc0015ccbf7b21c1875,Nigeria,Rivers,Obio/Akpor
482,8a858f03582a54c3015830069801577c,Nigeria,Lagos,Surulere
483,8a858fd3552c756201553f187a62138c,Nigeria,Lagos,Ikeja
484,8a858ff459faa35f0159fb450b99348d,Nigeria,Federal Capital Territory,Bwari
485,8a858f4b55df0f530155ebb514c354cc,Nigeria,Cross River,Biase
486,8a858f5e5566567d0155777b44e00cfa,Nigeria,Lagos,Surulere
487,8a858f295ca6f581015ca77afccb5d6d,Nigeria,Ogun,Odeda
488,8a858f555cacacdf015caff7ce8b005a,Nigeria,Rivers,Port-Harcourt
489,8a858f4c5bb597f6015bbdbff82d4971,Nigeria,Lagos,Ikorodu
490,8a858e285b8b2932015b8b490de61bbe,Nigeria,Nassarawa,Karu
491,8a858e635bd8fe1e015bd92b99e21721,Nigeria,Lagos,Lagos Mainland
492,8a858fad5bf85d5e015bfbf379a84604,Nigeria,Federal Capital Territory,Bwari
493,8a858ef85cf9e152015d046af64c145f,Nigeria,Ogun,Shagamu
494,8a858fbd59a760570159a7a6fe900a10,Nigeria,Lagos,Eti-Osa
495,8a6a96044539adf801453c576ed213c4,Nigeria,Lagos,Lagos Mainland
496,8a858f1554da2c400154dd8939c56b1f,Nigeria,Lagos,Alimosho
497,8a858fa25bd92c20015be258fc2f3a87,United States,Texas,
498,8a858fe45cd62cbf015cdc3635aa3ff0,Nigeria,Ogun,Ifo
499,8a858f61560bc0e5015613ecc04d30bf,Nigeria,Lagos,Epe
500,8a858ffb5b350b52015b388c6bbe729a,Nigeria,Lagos,Oshodi-Isolo
501,8a858e2d5bb55d46015bc61fa9492de0,Nigeria,Lagos,Ikeja
502,8a858e5b5bd99460015bd9e9ee2e18f4,Nigeria,Lagos,Ikeja
503,8a858fd05bfd7d3c015c0c5d3e482a95,Nigeria,Lagos,Mushin
504,8a858f565c3acb9d015c3f5e4d3b6d8d,Nigeria,Oyo,Ibadan South West
505,8a858fcd56b9f22c0156d5a3112d0270,Nigeria,Kogi,Ankpa
506,8a858e225a28c713015a31751aaf3f4b,Nigeria,Oyo,Ibadan South West
507,8a858e6f5668e01701568cf7ba8e39da,Nigeria,Delta,Udu
508,8a858f665c45930d015c54a24fdc1f6c,Nigeria,Enugu,Enugu South
509,8a8588dc536a141301538365df9251b8,Nigeria,Lagos,Shomolu
510,8a858e1556321b9401564c8d8e8144d8,Nigeria,Ogun,Shagamu
511,8a858eb55d8a047e015d8b0387e85794,Nigeria,Lagos,Eti-Osa
512,8a858ec45577f83e01557eaf9f0b1f4c,Nigeria,Lagos,Lagos Island
513,8a858f6b570f2de901571b4734224a15,Nigeria,Lagos,Alimosho
514,8a858fe758dc437a0158f28361af1598,Nigeria,Lagos,Ikeja
515,8a858e5d57518f46015752de4ae9561b,Nigeria,Ondo,Akure South
516,8a858e875c63d395015c68fde9f9525a,Nigeria,Kwara,Ilorin East
517,8a858edd57f790040157ffe9b6ed3fbb,,,
518,8a858f4156939c3c0156a3156a530b83,Nigeria,Ogun,Ado-Odo/Ota
519,8a858e8d56b784480156bd9bd7f82e28,Nigeria,Lagos,Ifako-Ijaye
520,8a858faf55d95d930155f31802a14559,Nigeria,Nassarawa,Karu
521,8a8589f853f100fb015414f177180117,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
522,8a858e5f5a41b97f015a4212766e2f84,Nigeria,Oyo,Akinyele
523,8a858f93572e873c01574753c9513a4e,Nigeria,Lagos,Eti-Osa
524,8a858fc45c21da6f015c31f01ed74654,Nigeria,Lagos,Ikorodu
525,8a85896653e0641c0153e12a41c550c3,Nigeria,Oyo,Ido
526,8a858fd458639fcc01586c3e51e93ef7,Nigeria,Rivers,Obio/Akpor
527,8a858f585bfd6341015bfed6f96d6046,Nigeria,Lagos,Ikorodu
528,8a858899538ddb8e0153a2b555421fc5,Nigeria,Lagos,Shomolu
529,8a858f885adcf4e8015ae2cbe4556d70,Nigeria,Lagos,Ifako-Ijaye
530,8a858e0458d4ac3d0158dee8a7a84b5c,Nigeria,Kwara,Ilorin East
531,8a858e8759d0442e0159d044a463005d,Nigeria,Oyo,Ibadan North
532,8a858e885c9c6f96015ca0d192e11f85,Nigeria,Ondo,Akure North
533,8a8589f853f100fb0153f5489e6f355a,Nigeria,Nassarawa,Keffi
534,8a858ffd5caca417015cad45b31249a2,Nigeria,Oyo,Lagelu
535,8a8189d152443f820152443f89500001,Nigeria,Lagos,Ifako-Ijaye
536,8a858e0d59b7438d0159bad16dec7397,Nigeria,Lagos,Oshodi-Isolo
537,8a858e8455f96c1c015603adbb74325e,Nigeria,Akwa Ibom,Eket
538,8a858f685aae9a21015aafc38f817511,Nigeria,Osun,Ede North
539,8a858e395cb1d4d9015cc0480a8943bd,Nigeria,Ogun,Ado-Odo/Ota
540,8a858f295c8d307f015c90210a6848dc,Nigeria,Kwara,Ilorin East
541,8a858e445cd56553015ce17d2c26494d,Nigeria,Lagos,Ikeja
542,8a858f585cf9d48b015d0805acb34afc,Nigeria,Bauchi,Bauchi
543,8a3735d5518aba7301518ac34413010d,Nigeria,Lagos,Kosofe
544,8a858e8e59b255f50159b395d7435990,Nigeria,Kwara,Ilorin East
545,8a858fda5d37b00c015d398ba9244b9a,Nigeria,Kwara,Ilorin West
546,8a858e3d55ca3ef60155d5601ed8381b,Nigeria,Lagos,Eti-Osa
547,8a858fbd5cd6054a015cda142858051a,Nigeria,Imo,Ikeduru
548,8a858e6956939bac01569b259e5c7f89,Nigeria,Lagos,Ifako-Ijaye
549,8a858eaa55a0b8ae0155ad2cab5e49cc,Nigeria,Rivers,Port-Harcourt
550,8a858e375b347293015b3479e8930819,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
551,8a858f0656b7820c0156b7ba6d5f13c0,Nigeria,Lagos,Ikeja
552,8a858e64586254230158688871643bdc,Nigeria,Plateau,Jos North
553,8a858e02578f616401579484a4963345,Nigeria,Cross River,Calabar-Municipal
554,8a858e885c9c6f96015c9e2403c32687,Nigeria,Lagos,Kosofe
555,8a858f3455a0d8070155c5c138987cad,Nigeria,Lagos,Ikeja
556,8a858fbd5cd6054a015cd7dd84da3b90,Nigeria,Rivers,Obio/Akpor
557,8a858faf56b7821c0156b93cd62a6275,Nigeria,Lagos,Alimosho
558,8a858ebe5908030101591d56673a3213,Nigeria,Lagos,Alimosho
559,8a858fe25b8c4e5c015b8c81bb7f1888,Nigeria,Kwara,Ilorin South
560,8a858f0656b7820c0156c3e3a61c1d33,Nigeria,Lagos,Eti-Osa
561,8a858f655baa9ae1015baf6547472776,Nigeria,Lagos,Eti-Osa
562,8a858e035693e02901569ce8a75e0880,Nigeria,Lagos,Kosofe
563,8a858faa56dffac60156ecc553892ca9,Nigeria,Lagos,Ojo
564,8a85881053bc33670153bda8562417c7,Nigeria,Kwara,Ilorin East
565,8a85888c54a05b820154ae660ed5066c,Nigeria,Oyo,Ido
566,8a858e4e5b33db76015b33e5561f0c42,Nigeria,Lagos,Ikeja
567,8a858f525ba5119c015ba5a39b6c5444,Nigeria,Lagos,Ikeja
568,8a858f255cb1710a015cc4fa170b7538,Nigeria,Lagos,Amuwo-Odofin
569,8a858f555cacacdf015cafb65d3e6608,Nigeria,Lagos,Alimosho
570,8a858fe55b869107015b86d3071740d2,Nigeria,Lagos,Shomolu
571,8a858e005941690001595e9e0eb82cde,Nigeria,Lagos,Eti-Osa
572,8a858f17597cf41201597d304e420226,Nigeria,Lagos,Eti-Osa
573,8a858f585bfd6341015c00857bc907b6,Nigeria,Lagos,Ikeja
574,8a858e125d65ee4d015d699d321f719d,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
575,8a858e785a53f8a6015a5acbb0c81532,Nigeria,Lagos,Ikeja
576,8a8589a453bc422d0153c87530bf4e94,Nigeria,Osun,Ife East
577,8a858fa358d4a4d80158ee50ccb46401,Nigeria,Oyo,Ibadan North
578,8a858e1d5cd58f9e015ceda385bb359d,Nigeria,Osun,Egbedore
579,8a8589c1545181f301547d2cfb142ff4,Nigeria,Lagos,Surulere
580,8a858fe957a094e00157adc84aec6ec2,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
581,8a858e395cb1d4d9015cba9fbb6e6e2c,Nigeria,Lagos,Shomolu
582,8a858fca5c35df2c015c35e501f203d3,Nigeria,Ogun,Abeokuta South
583,8a85881053bc33670153cba1f98e6d19,Nigeria,Ogun,Ifo
584,8a858fb156321969015654c9c420573b,Nigeria,Lagos,Kosofe
585,8a858fcb5ca240f7015ca5f067555ecb,Nigeria,Ogun,Ado-Odo/Ota
586,8a858e6a5bfd4b54015bfd6f35f40fb2,Nigeria,Lagos,Badagry
587,8a858f665ca1c775015ca1e1f1360d78,Nigeria,Lagos,Ikorodu
588,8a858f8e5c5f46fc015c62dc39102d88,Nigeria,Lagos,Ifako-Ijaye
589,8a858fe8555f401f01556e0a6ac317b7,Nigeria,Rivers,Obio/Akpor
590,8a858eba5b681df4015b6e0c99d3697f,Nigeria,Kwara,Ilorin East
591,8a858e8e5bed1968015bed2ff2c80fc2,Nigeria,Ogun,Ifo
592,8a858fb45bb59c21015bc2f6ab2a4b54,Nigeria,Rivers,Obio/Akpor
593,8a858ffe5c1a48e5015c1ad76ba33341,Nigeria,Ondo,Akure South
594,8a858e195b90e512015b9ac8526473bc,Nigeria,Ogun,Obafemi-Owode
595,8a858e675c3fe0a1015c565aeb305fe0,Nigeria,Lagos,Agege
596,8a858e69566ae5b801567d7f1d677c71,Nigeria,Lagos,Ikorodu
597,8a858ec45577f83e01557cf8b0ab3bc9,Nigeria,Lagos,Amuwo-Odofin
598,8a858fab5b9105dc015b9a196ae14921,Nigeria,Lagos,Shomolu
599,8a858e2d5bb55d46015bc6fa50f3384f,Nigeria,Lagos,Alimosho
600,8a858f965bb63a25015bba71070e6859,Nigeria,Lagos,Ikorodu
601,8a858f415ba54724015baa6a28020272,Nigeria,Lagos,Kosofe
602,8a85893d53e2e2f30153ea96bf9d09ca,Nigeria,Niger,Chanchaga
603,8a858f30551130db0155118e48f916fa,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
604,8a858e1158dc4d830158f8829c7929a1,Nigeria,Lagos,Ikeja
605,8a858e125a48129b015a4d67d0af79ce,Nigeria,Lagos,Kosofe
606,8a858f5e5992fa95015994d38cc67941,Nigeria,Lagos,Agege
607,8a858fdb58c2d2120158c76cf8d52e51,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
608,8a858f035ac15096015ac26a787c0fc6,Nigeria,Kwara,Offa
609,8a858e9b560bbd6301561ea184a0102d,Nigeria,Lagos,Ikeja
610,8a858e995bfc46c6015bfcda377e4b6e,Nigeria,Lagos,Ikeja
611,8a858ee25b34d796015b359426605c33,Nigeria,Ogun,Shagamu
612,8a858ed45c454c11015c45bcf57039dc,Nigeria,Lagos,Amuwo-Odofin
613,8a858eaa55a0b8ae0155a3c170210462,Nigeria,Osun,Ife North
614,8a858eda552adcc20155538395171da2,Nigeria,Lagos,Eti-Osa
615,8a858f335c8d9723015c8e03c1123a8f,Nigeria,Rivers,Ikwerre
616,8a858e865c1b00d9015c1b4a546d2814,Nigeria,Oyo,Oyo West
617,8a858f365b2547f3015b25c392084b59,Nigeria,Lagos,Ikeja
618,8a858e1c5bab1191015baca490325254,Nigeria,Ogun,Odeda
619,8a858fd85b685607015b75c236d17101,Nigeria,Kaduna,Jaba
620,8a858eac5b3ece95015b427ffc7c3faa,Nigeria,Rivers,Port-Harcourt
621,8a858f665c45930d015c549074f912f5,Nigeria,Lagos,Ojo
622,8a858e6a5b814a98015b81925abc298e,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
623,8a858e645755e622015763380e322ea2,Nigeria,Ogun,Ifo
624,8a858e6c5c88d145015c9c27783c72a0,Nigeria,Lagos,Eti-Osa
625,8a858edb5bd936e4015bddd8e11a30e0,Nigeria,Lagos,Amuwo-Odofin
626,8a858f375b493337015b4b25205578c3,Nigeria,Lagos,Ikeja
627,8a8589b953d0be470153d20503ec69ee,Nigeria,Ogun,Abeokuta South
628,8a858f4e5ca72981015ca7886d4725d6,Nigeria,Kwara,Ilorin West
629,8a858fd3552c75620155320b88a16398,Nigeria,Kwara,Ilorin West
630,8a858f0455d9feaf0155ea840c8f410a,Nigeria,Lagos,Surulere
631,8a858f98560bbe11015617e422ed44ad,Nigeria,Oyo,Ido
632,8a858f7e5c69a6e3015c6f838d472fa2,Nigeria,Lagos,Ifako-Ijaye
633,8a858e7855113fb70155241e8df50aba,Nigeria,Lagos,Eti-Osa
634,8a858e3c5cac9fcc015cacdb715d1597,Nigeria,Oyo,Ido
635,8a858e8d56b784480156bc6edb9004d9,Nigeria,Lagos,Alimosho
636,8a858966538deb19015399017c6624de,Nigeria,Delta,Warri South
637,8a858e2e5bb57a37015bbdd7f994337a,Nigeria,Lagos,Eti-Osa
638,8a858e345bd96da8015bdf494ac059fe,Nigeria,Lagos,Ifako-Ijaye
639,8a858ff25a6a19ee015a6ac2e28c67a5,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
640,8a858ff25a617906015a6644377f536f,Nigeria,Kwara,Ilorin East
641,8a858e1d5ad28479015ad309602c6027,Nigeria,Rivers,Obio/Akpor
642,8a858f605b911d60015b91b99d55400d,Nigeria,Kwara,Irepodun
643,8a858f2f54e28d530154f3a9d35625d8,Nigeria,Lagos,Surulere
644,8a85890253e2f1180153e60ece4201a1,Nigeria,Lagos,Agege
645,8a858ee05989e8dc01598c5dd0201b40,Nigeria,Oyo,Egbeda
646,8a858f9d5668e3f101566fd2e9f52c60,Nigeria,Rivers,Obio/Akpor
647,8a858f2c59cb2d550159cbf3d0437cb5,Nigeria,Lagos,Ifako-Ijaye
648,8a858e225c404292015c416cdcea2c34,Nigeria,Kogi,Lokoja
649,8a858e5856b7840c0156bbd64c3e3d2f,Nigeria,Lagos,Apapa
650,8a858f8c5ca0e7fe015ca109320612e2,Nigeria,Rivers,Port-Harcourt
651,8a858e6d58b0cc520158c8d1f12252d4,Nigeria,Lagos,Ikeja
652,8a858e445add19b4015ade12ac4d382a,Nigeria,Federal Capital Territory,Bwari
653,8a858efa5c646292015c7398b96b4251,Nigeria,Delta,Okpe
654,8a858e395cb1d4d9015cb1e79d810892,Nigeria,Lagos,Ikeja
655,8a858f725bce8549015bceca7b8d2b13,Nigeria,Lagos,Ikorodu
656,8a858e0256b781d80156dfc0073a1c17,Nigeria,Lagos,Oshodi-Isolo
657,8a858e885c17687c015c19eead6338fd,Nigeria,Lagos,Oshodi-Isolo
658,8a858eb45876dcc5015885b5a2c16618,Nigeria,Delta,Uvwie
659,8a858edb5a70bfe0015a7c3c68d16980,Nigeria,Cross River,Ogoja
660,8a858f265c1c393e015c1e796dbe49eb,Nigeria,Oyo,Akinyele
661,8a858eb25b5d2e82015b5d35c1bb094d,Nigeria,Oyo,Lagelu
662,8a858e5b5bd99460015bdfb8f92e480d,Nigeria,Lagos,Apapa
663,8a858f5a57519e48015757dbf8635809,Nigeria,Lagos,Ikeja
664,8a858fab5bd395d6015bd3e7e69023fe,Nigeria,Lagos,Oshodi-Isolo
